gene,ave_zscore_donor.EC,cluster.EC,ave_zscore_cluster.EC,new_name.EC,ave_zscore_donor.ITG,cluster.ITG,ave_zscore_cluster.ITG,new_name.ITG,ave_zscore_donor.PFC,cluster.PFC,ave_zscore_cluster.PFC,new_name.PFC,ave_zscore_donor.V2,cluster.V2,ave_zscore_cluster.V2,new_name.V2,ave_zscore_donor.V1,cluster.V1,ave_zscore_cluster.V1,new_name.V1
SGCZ,-0.390627638145923,2,-0.0677384812362237,gene set #3 (n = 52),-0.580024275712216,2,-0.4113550879989,gene set #3 (n = 52),0.708814114729073,2,1.03390990548837,gene set #3 (n = 52),-0.270934682201018,2,-0.263414148547333,gene set #3 (n = 52),0.493384463826671,2,-0.194069743867522,gene set #3 (n = 52)
TUSC3,1.40303421285936,4,1.09977961336801,gene set #1 (n = 96),0.0864300516245872,4,0.077870451181076,gene set #1 (n = 96),0.124398775529372,4,-0.202185660207542,gene set #1 (n = 96),-0.478450989264476,4,-0.275456270234524,gene set #1 (n = 96),-0.72255789232771,4,-0.413534873773804,gene set #1 (n = 96)
PSD3,-1.22722531878672,3,-0.943896782982763,gene set #2 (n = 85),0.106516888402367,3,-0.0213047162833297,gene set #2 (n = 85),0.793643656780517,3,0.263170831537092,gene set #2 (n = 85),-0.0488832989419882,3,0.181571311278053,gene set #2 (n = 85),0.133325061497198,3,0.287218967795328,gene set #2 (n = 85)
SLC39A14,-0.499863222994873,3,-0.943896782982763,gene set #2 (n = 85),-0.100020256815314,3,-0.0213047162833297,gene set #2 (n = 85),-0.00425199871227164,3,0.263170831537092,gene set #2 (n = 85),0.103340896071767,3,0.181571311278053,gene set #2 (n = 85),0.356550918118871,3,0.287218967795328,gene set #2 (n = 85)
ADAM28,-0.169653474397075,2,-0.0677384812362237,gene set #3 (n = 52),-0.576425865501168,2,-0.4113550879989,gene set #3 (n = 52),1.43247691783885,2,1.03390990548837,gene set #3 (n = 52),-0.235276064816205,2,-0.263414148547333,gene set #3 (n = 52),-0.337790246365635,2,-0.194069743867522,gene set #3 (n = 52)
CLU,0.206900295156112,1,0.28627802436914,gene set #4 (n = 120),-0.400770748150707,1,-0.264638599805998,gene set #4 (n = 120),-0.758991758471222,1,-0.521499574267091,gene set #4 (n = 120),0.410948027821116,1,0.227747173103903,gene set #4 (n = 120),0.492706835968744,1,0.279171267926543,gene set #4 (n = 120)
SCARA3,-0.60587030110991,5,-0.660837698398002,gene set #6 (n = 70),-0.280435585918456,5,-0.397459079682161,gene set #6 (n = 70),-0.206471914368435,5,-0.471815184903196,gene set #6 (n = 70),0.231593289741137,5,0.493474130989668,gene set #6 (n = 70),0.656210888112496,5,0.779379734966286,gene set #6 (n = 70)
RBPMS,-0.606679012522382,5,-0.660837698398002,gene set #6 (n = 70),-0.509270950175726,5,-0.397459079682161,gene set #6 (n = 70),-0.456984130422357,5,-0.471815184903196,gene set #6 (n = 70),0.382339671955675,5,0.493474130989668,gene set #6 (n = 70),0.946928215397084,5,0.779379734966286,gene set #6 (n = 70)
SLC20A2,-1.07289484931784,3,-0.943896782982763,gene set #2 (n = 85),-0.235133028243206,3,-0.0213047162833297,gene set #2 (n = 85),0.201993934712717,3,0.263170831537092,gene set #2 (n = 85),0.123451041193415,3,0.181571311278053,gene set #2 (n = 85),0.698732559990763,3,0.287218967795328,gene set #2 (n = 85)
RGS20,-1.10758056698608,3,-0.943896782982763,gene set #2 (n = 85),-0.169900237288716,3,-0.0213047162833297,gene set #2 (n = 85),0.369246137293818,3,0.263170831537092,gene set #2 (n = 85),0.0491745055242944,3,0.181571311278053,gene set #2 (n = 85),0.588399511738302,3,0.287218967795328,gene set #2 (n = 85)
CA8,0.901591252446276,4,1.09977961336801,gene set #1 (n = 96),0.588668940242556,4,0.077870451181076,gene set #1 (n = 96),-0.539946296934835,4,-0.202185660207542,gene set #1 (n = 96),-0.138940008944802,4,-0.275456270234524,gene set #1 (n = 96),-0.606898729792953,4,-0.413534873773804,gene set #1 (n = 96)
NKAIN3,0.825485007532931,6,0.240052824184087,gene set #5 (n = 81),0.143173786620704,6,0.316117408249062,gene set #5 (n = 81),0.664507951314856,6,0.510914787229598,gene set #5 (n = 81),-0.553875015567611,6,-0.40567323040774,gene set #5 (n = 81),-0.759586396785989,6,-0.520153915041749,gene set #5 (n = 81)
PREX2,-0.511192298057114,6,0.240052824184087,gene set #5 (n = 81),0.438169887210522,6,0.316117408249062,gene set #5 (n = 81),0.403843163544864,6,0.510914787229598,gene set #5 (n = 81),-0.361271544312274,6,-0.40567323040774,gene set #5 (n = 81),-0.0491488377961247,6,-0.520153915041749,gene set #5 (n = 81)
C8orf34,0.525313956132963,1,0.28627802436914,gene set #4 (n = 120),-0.292806284078461,1,-0.264638599805998,gene set #4 (n = 120),-0.400784237011684,1,-0.521499574267091,gene set #4 (n = 120),-0.00578568003022066,1,0.227747173103903,gene set #4 (n = 120),0.262558569145886,1,0.279171267926543,gene set #4 (n = 120)
SULF1,-0.328214061157553,2,-0.0677384812362237,gene set #3 (n = 52),-0.529580690579333,2,-0.4113550879989,gene set #3 (n = 52),0.372543579511927,2,1.03390990548837,gene set #3 (n = 52),-0.093308829593042,2,-0.263414148547333,gene set #3 (n = 52),0.516268347975825,2,-0.194069743867522,gene set #3 (n = 52)
PMP2,-0.0148043692848205,1,0.28627802436914,gene set #4 (n = 120),-0.45514520200811,1,-0.264638599805998,gene set #4 (n = 120),-0.233638646258298,1,-0.521499574267091,gene set #4 (n = 120),0.213341429386069,1,0.227747173103903,gene set #4 (n = 120),0.442654940958762,1,0.279171267926543,gene set #4 (n = 120)
RALYL,-0.516145978392492,5,-0.660837698398002,gene set #6 (n = 70),-0.641681962740399,5,-0.397459079682161,gene set #6 (n = 70),-0.605782706259399,5,-0.471815184903196,gene set #6 (n = 70),0.471446292052774,5,0.493474130989668,gene set #6 (n = 70),1.05122289929857,5,0.779379734966286,gene set #6 (n = 70)
CPQ,0.631981428974602,6,0.240052824184087,gene set #5 (n = 81),0.335972805028729,6,0.316117408249062,gene set #5 (n = 81),0.613527857814533,6,0.510914787229598,gene set #5 (n = 81),-0.652666481983183,6,-0.40567323040774,gene set #5 (n = 81),-0.663880700551608,6,-0.520153915041749,gene set #5 (n = 81)
MATN2,0.171410973858132,1,0.28627802436914,gene set #4 (n = 120),-0.0709224852280355,1,-0.264638599805998,gene set #4 (n = 120),-0.840592153288429,1,-0.521499574267091,gene set #4 (n = 120),0.182670379539646,1,0.227747173103903,gene set #4 (n = 120),0.498352274691857,1,0.279171267926543,gene set #4 (n = 120)
COX6C,-0.166191211477496,1,0.28627802436914,gene set #4 (n = 120),-0.415791890243896,1,-0.264638599805998,gene set #4 (n = 120),-0.409798522745224,1,-0.521499574267091,gene set #4 (n = 120),0.44468679623394,1,0.227747173103903,gene set #4 (n = 120),0.436135238091356,1,0.279171267926543,gene set #4 (n = 120)
RNF19A,0.707455091283972,4,1.09977961336801,gene set #1 (n = 96),0.140498833590129,4,0.077870451181076,gene set #1 (n = 96),0.067200393161028,4,-0.202185660207542,gene set #1 (n = 96),-0.369007944743888,4,-0.275456270234524,gene set #1 (n = 96),-0.334383991172805,4,-0.413534873773804,gene set #1 (n = 96)
BAALC,-1.23182016165456,3,-0.943896782982763,gene set #2 (n = 85),-0.224533410538917,3,-0.0213047162833297,gene set #2 (n = 85),0.385383346017023,3,0.263170831537092,gene set #2 (n = 85),0.182928424021508,3,0.181571311278053,gene set #2 (n = 85),0.582748630862391,3,0.287218967795328,gene set #2 (n = 85)
OXR1,-0.23766566054352,6,0.240052824184087,gene set #5 (n = 81),0.20470858250535,6,0.316117408249062,gene set #5 (n = 81),1.21441110746892,6,0.510914787229598,gene set #5 (n = 81),-0.384333540583085,6,-0.40567323040774,gene set #5 (n = 81),-0.705765424238623,6,-0.520153915041749,gene set #5 (n = 81)
ANGPT1,0.987005604931033,4,1.09977961336801,gene set #1 (n = 96),-0.0815658573155995,4,0.077870451181076,gene set #1 (n = 96),0.1752450785037,4,-0.202185660207542,gene set #1 (n = 96),-0.385380433603643,4,-0.275456270234524,gene set #1 (n = 96),-0.398352364356787,4,-0.413534873773804,gene set #1 (n = 96)
CSMD3,0.236501771184588,1,0.28627802436914,gene set #4 (n = 120),-0.535372813435678,1,-0.264638599805998,gene set #4 (n = 120),-0.389053559818382,1,-0.521499574267091,gene set #4 (n = 120),0.0589757344066455,1,0.227747173103903,gene set #4 (n = 120),0.63010289541133,1,0.279171267926543,gene set #4 (n = 120)
SNTB1,1.12459024581864,4,1.09977961336801,gene set #1 (n = 96),-0.0416098113971922,4,0.077870451181076,gene set #1 (n = 96),-0.431936493542394,4,-0.202185660207542,gene set #1 (n = 96),-0.144962697740739,4,-0.275456270234524,gene set #1 (n = 96),-0.245082604800784,4,-0.413534873773804,gene set #1 (n = 96)
NDRG1,-0.176855396812863,6,0.240052824184087,gene set #5 (n = 81),0.557854295676841,6,0.316117408249062,gene set #5 (n = 81),-0.44934507001622,6,0.510914787229598,gene set #5 (n = 81),-0.035269460328001,6,-0.40567323040774,gene set #5 (n = 81),0.0151398641144985,6,-0.520153915041749,gene set #5 (n = 81)
DOCK8,0.012861864408962,2,-0.0677384812362237,gene set #3 (n = 52),-0.593511796344241,2,-0.4113550879989,gene set #3 (n = 52),1.5379898381642,2,1.03390990548837,gene set #3 (n = 52),-0.388685661105032,2,-0.263414148547333,gene set #3 (n = 52),-0.391335359624097,2,-0.194069743867522,gene set #3 (n = 52)
IL33,1.00912117158716,4,1.09977961336801,gene set #1 (n = 96),0.437948006556138,4,0.077870451181076,gene set #1 (n = 96),-0.0540963001379892,4,-0.202185660207542,gene set #1 (n = 96),-0.355929059233604,4,-0.275456270234524,gene set #1 (n = 96),-0.746304651575186,4,-0.413534873773804,gene set #1 (n = 96)
PTPRD,-0.792027509911296,5,-0.660837698398002,gene set #6 (n = 70),-0.763935303722689,5,-0.397459079682161,gene set #6 (n = 70),-0.149220715074527,5,-0.471815184903196,gene set #6 (n = 70),0.443643364961852,5,0.493474130989668,gene set #6 (n = 70),0.996256858958458,5,0.779379734966286,gene set #6 (n = 70)
BNC2,-0.187308956868322,2,-0.0677384812362237,gene set #3 (n = 52),-0.290667874510716,2,-0.4113550879989,gene set #3 (n = 52),1.05922081691088,2,1.03390990548837,gene set #3 (n = 52),-0.216438444909326,2,-0.263414148547333,gene set #3 (n = 52),-0.294166953706329,2,-0.194069743867522,gene set #3 (n = 52)
SH3GL2,0.696285003042469,1,0.28627802436914,gene set #4 (n = 120),-0.434668714218506,1,-0.264638599805998,gene set #4 (n = 120),-0.781922366594791,1,-0.521499574267091,gene set #4 (n = 120),0.117369388053396,1,0.227747173103903,gene set #4 (n = 120),0.48744315367945,1,0.279171267926543,gene set #4 (n = 120)
DNAJA1,0.00227638247396482,1,0.28627802436914,gene set #4 (n = 120),-0.423882549740214,1,-0.264638599805998,gene set #4 (n = 120),-0.419152449801879,1,-0.521499574267091,gene set #4 (n = 120),0.304020885247021,1,0.227747173103903,gene set #4 (n = 120),0.471737578487293,1,0.279171267926543,gene set #4 (n = 120)
CNTNAP3B,0.647593151805634,6,0.240052824184087,gene set #5 (n = 81),0.668126126252399,6,0.316117408249062,gene set #5 (n = 81),-0.231049279733693,6,0.510914787229598,gene set #5 (n = 81),-0.38570130166442,6,-0.40567323040774,gene set #5 (n = 81),-0.524835341235911,6,-0.520153915041749,gene set #5 (n = 81)
PIP5K1B,-1.22734466785766,3,-0.943896782982763,gene set #2 (n = 85),-0.486435186953084,3,-0.0213047162833297,gene set #2 (n = 85),0.188455225289981,3,0.263170831537092,gene set #2 (n = 85),0.434845341446777,3,0.181571311278053,gene set #2 (n = 85),0.753644403807985,3,0.287218967795328,gene set #2 (n = 85)
TJP2,1.06266772847406,4,1.09977961336801,gene set #1 (n = 96),0.157161037846688,4,0.077870451181076,gene set #1 (n = 96),-0.694940248318192,4,-0.202185660207542,gene set #1 (n = 96),-0.079486308323493,4,-0.275456270234524,gene set #1 (n = 96),-0.228483159652799,4,-0.413534873773804,gene set #1 (n = 96)
FAM189A2,0.685720042752315,6,0.240052824184087,gene set #5 (n = 81),0.283295163547237,6,0.316117408249062,gene set #5 (n = 81),0.19625735451821,6,0.510914787229598,gene set #5 (n = 81),-0.381454105407034,6,-0.40567323040774,gene set #5 (n = 81),-0.557574550211011,6,-0.520153915041749,gene set #5 (n = 81)
ALDH1A1,-1.02010856655076,5,-0.660837698398002,gene set #6 (n = 70),-0.467710264017438,5,-0.397459079682161,gene set #6 (n = 70),0.0279597418611357,5,-0.471815184903196,gene set #6 (n = 70),0.513294648690472,5,0.493474130989668,gene set #6 (n = 70),0.648537927656288,5,0.779379734966286,gene set #6 (n = 70)
RORB,-0.9099579252987,3,-0.943896782982763,gene set #2 (n = 85),-0.110296644739174,3,-0.0213047162833297,gene set #2 (n = 85),-0.0308203775486599,3,0.263170831537092,gene set #2 (n = 85),0.446009011635503,3,0.181571311278053,gene set #2 (n = 85),0.34184095211909,3,0.287218967795328,gene set #2 (n = 85)
GNA14,0.424440793467591,6,0.240052824184087,gene set #5 (n = 81),0.606640615850361,6,0.316117408249062,gene set #5 (n = 81),0.226233054300056,6,0.510914787229598,gene set #5 (n = 81),-0.525119771079389,6,-0.40567323040774,gene set #5 (n = 81),-0.565584068343028,6,-0.520153915041749,gene set #5 (n = 81)
GNAQ,-0.566047060813065,6,0.240052824184087,gene set #5 (n = 81),0.361562363765081,6,0.316117408249062,gene set #5 (n = 81),0.843604471253713,6,0.510914787229598,gene set #5 (n = 81),-0.159788598604215,6,-0.40567323040774,gene set #5 (n = 81),-0.521782528680815,6,-0.520153915041749,gene set #5 (n = 81)
NTRK2,1.09996538962362,4,1.09977961336801,gene set #1 (n = 96),0.401456143852509,4,0.077870451181076,gene set #1 (n = 96),0.00836962879493016,4,-0.202185660207542,gene set #1 (n = 96),-0.512393955883066,4,-0.275456270234524,gene set #1 (n = 96),-0.674440232461593,4,-0.413534873773804,gene set #1 (n = 96)
ABCA1,1.38482923538836,4,1.09977961336801,gene set #1 (n = 96),0.321767739217079,4,0.077870451181076,gene set #1 (n = 96),-0.633683407342551,4,-0.202185660207542,gene set #1 (n = 96),-0.270019682074393,4,-0.275456270234524,gene set #1 (n = 96),-0.482565846802802,4,-0.413534873773804,gene set #1 (n = 96)
SLC44A1,1.00823368267602,1,0.28627802436914,gene set #4 (n = 120),0.156968791897059,1,-0.264638599805998,gene set #4 (n = 120),-0.947805665419242,1,-0.521499574267091,gene set #4 (n = 120),-0.00351893839843347,1,0.227747173103903,gene set #4 (n = 120),-0.0438825809333973,1,0.279171267926543,gene set #4 (n = 120)
SHOC1,0.466806419404898,6,0.240052824184087,gene set #5 (n = 81),-0.0746632332648222,6,0.316117408249062,gene set #5 (n = 81),0.881196492994737,6,0.510914787229598,gene set #5 (n = 81),-0.408807377497503,6,-0.40567323040774,gene set #5 (n = 81),-0.625426660594866,6,-0.520153915041749,gene set #5 (n = 81)
TNC,0.314192830013114,1,0.28627802436914,gene set #4 (n = 120),-0.396639912889494,1,-0.264638599805998,gene set #4 (n = 120),-0.261172972936976,1,-0.521499574267091,gene set #4 (n = 120),0.14347118704878,1,0.227747173103903,gene set #4 (n = 120),0.243473983310846,1,0.279171267926543,gene set #4 (n = 120)
GSN,1.06861523550771,4,1.09977961336801,gene set #1 (n = 96),0.468925530781424,4,0.077870451181076,gene set #1 (n = 96),-0.0385585969963436,4,-0.202185660207542,gene set #1 (n = 96),-0.508320140071398,4,-0.275456270234524,gene set #1 (n = 96),-0.680279896022468,4,-0.413534873773804,gene set #1 (n = 96)
GARNL3,1.20040849430111,4,1.09977961336801,gene set #1 (n = 96),0.452709413677641,4,0.077870451181076,gene set #1 (n = 96),-0.164406830472924,4,-0.202185660207542,gene set #1 (n = 96),-0.335193735651708,4,-0.275456270234524,gene set #1 (n = 96),-0.822306137463624,4,-0.413534873773804,gene set #1 (n = 96)
PTGDS,0.00651862213732395,1,0.28627802436914,gene set #4 (n = 120),-0.316275925773642,1,-0.264638599805998,gene set #4 (n = 120),-0.891480783535831,1,-0.521499574267091,gene set #4 (n = 120),0.586114676420241,1,0.227747173103903,gene set #4 (n = 120),0.495638052605625,1,0.279171267926543,gene set #4 (n = 120)
CAMK1D,-0.695500847016236,5,-0.660837698398002,gene set #6 (n = 70),-0.410148951300392,5,-0.397459079682161,gene set #6 (n = 70),-0.646420419656323,5,-0.471815184903196,gene set #6 (n = 70),0.738801432620502,5,0.493474130989668,gene set #6 (n = 70),0.724039464943955,5,0.779379734966286,gene set #6 (n = 70)
FRMD4A,-0.624959492640508,2,-0.0677384812362237,gene set #3 (n = 52),-0.713775610816257,2,-0.4113550879989,gene set #3 (n = 52),0.702297599379496,2,1.03390990548837,gene set #3 (n = 52),0.243490652397903,2,-0.263414148547333,gene set #3 (n = 52),0.282658706458653,2,-0.194069743867522,gene set #3 (n = 52)
VIM,0.614551837089834,1,0.28627802436914,gene set #4 (n = 120),0.151354525725117,1,-0.264638599805998,gene set #4 (n = 120),-0.346263313334037,1,-0.521499574267091,gene set #4 (n = 120),-0.00420026722811981,1,0.227747173103903,gene set #4 (n = 120),-0.281153163309124,1,0.279171267926543,gene set #4 (n = 120)
SLC39A12,-0.24114309071027,2,-0.0677384812362237,gene set #3 (n = 52),0.0276385001267621,2,-0.4113550879989,gene set #3 (n = 52),0.941023405107618,2,1.03390990548837,gene set #3 (n = 52),-0.432821734290838,2,-0.263414148547333,gene set #3 (n = 52),-0.244026945728122,2,-0.194069743867522,gene set #3 (n = 52)
CACNB2,-1.11650923639201,3,-0.943896782982763,gene set #2 (n = 85),-0.156771799965401,3,-0.0213047162833297,gene set #2 (n = 85),0.651263676539149,3,0.263170831537092,gene set #2 (n = 85),0.0506890384256105,3,0.181571311278053,gene set #2 (n = 85),0.333818939475873,3,0.287218967795328,gene set #2 (n = 85)
PLXDC2,1.17318238053056,4,1.09977961336801,gene set #1 (n = 96),-0.429762777067926,4,0.077870451181076,gene set #1 (n = 96),0.490160336390856,4,-0.202185660207542,gene set #1 (n = 96),-0.462260540480869,4,-0.275456270234524,gene set #1 (n = 96),-0.393521899582917,4,-0.413534873773804,gene set #1 (n = 96)
ARMC3,0.86871674305647,4,1.09977961336801,gene set #1 (n = 96),0.125807231801612,4,0.077870451181076,gene set #1 (n = 96),-0.214256039819298,4,-0.202185660207542,gene set #1 (n = 96),-0.218359030474523,4,-0.275456270234524,gene set #1 (n = 96),-0.340432849563241,4,-0.413534873773804,gene set #1 (n = 96)
KIAA1217,0.632006179829372,1,0.28627802436914,gene set #4 (n = 120),-0.403699072865108,1,-0.264638599805998,gene set #4 (n = 120),-0.684679825590465,1,-0.521499574267091,gene set #4 (n = 120),0.168774481319556,1,0.227747173103903,gene set #4 (n = 120),0.367149401157813,1,0.279171267926543,gene set #4 (n = 120)
GPR158,-0.385818200615335,5,-0.660837698398002,gene set #6 (n = 70),-0.408642818034164,5,-0.397459079682161,gene set #6 (n = 70),-0.467467893641384,5,-0.471815184903196,gene set #6 (n = 70),0.362543215192841,5,0.493474130989668,gene set #6 (n = 70),0.719670753406239,5,0.779379734966286,gene set #6 (n = 70)
APBB1IP,-0.118722227824458,2,-0.0677384812362237,gene set #3 (n = 52),-0.562014810554837,2,-0.4113550879989,gene set #3 (n = 52),1.5706243926211,2,1.03390990548837,gene set #3 (n = 52),-0.375681027655875,2,-0.263414148547333,gene set #3 (n = 52),-0.368831866913764,2,-0.194069743867522,gene set #3 (n = 52)
NRP1,-0.786037149247287,3,-0.943896782982763,gene set #2 (n = 85),-0.190571440797364,3,-0.0213047162833297,gene set #2 (n = 85),0.509358783607604,3,0.263170831537092,gene set #2 (n = 85),0.145269276511259,3,0.181571311278053,gene set #2 (n = 85),0.158622072126021,3,0.287218967795328,gene set #2 (n = 85)
FRMPD2,1.28739230793502,4,1.09977961336801,gene set #1 (n = 96),-0.0896595890034206,4,0.077870451181076,gene set #1 (n = 96),-0.680708129781358,4,-0.202185660207542,gene set #1 (n = 96),-0.138472537073584,4,-0.275456270234524,gene set #1 (n = 96),-0.104363343848962,4,-0.413534873773804,gene set #1 (n = 96)
PRKG1,0.86467905173439,6,0.240052824184087,gene set #5 (n = 81),0.0725618758653878,6,0.316117408249062,gene set #5 (n = 81),0.71415643481617,6,0.510914787229598,gene set #5 (n = 81),-0.550876117198928,6,-0.40567323040774,gene set #5 (n = 81),-0.765793148943909,6,-0.520153915041749,gene set #5 (n = 81)
BICC1,-1.22582362290565,3,-0.943896782982763,gene set #2 (n = 85),-0.463889512197642,3,-0.0213047162833297,gene set #2 (n = 85),0.138952572337441,3,0.263170831537092,gene set #2 (n = 85),0.365183673787921,3,0.181571311278053,gene set #2 (n = 85),0.84368651932172,3,0.287218967795328,gene set #2 (n = 85)
FAM13C,0.831194330294789,4,1.09977961336801,gene set #1 (n = 96),-0.414200195443819,4,0.077870451181076,gene set #1 (n = 96),-0.039076703982004,4,-0.202185660207542,gene set #1 (n = 96),-0.317256155523053,4,-0.275456270234524,gene set #1 (n = 96),0.155283785944127,4,-0.413534873773804,gene set #1 (n = 96)
SLC16A9,0.861847988502931,4,1.09977961336801,gene set #1 (n = 96),0.129360174056012,4,0.077870451181076,gene set #1 (n = 96),-0.529164735657717,4,-0.202185660207542,gene set #1 (n = 96),-0.00251176984181805,4,-0.275456270234524,gene set #1 (n = 96),-0.279239996810923,4,-0.413534873773804,gene set #1 (n = 96)
ARID5B,-1.07595956506906,5,-0.660837698398002,gene set #6 (n = 70),-0.250050600434921,5,-0.397459079682161,gene set #6 (n = 70),-0.397799371010787,5,-0.471815184903196,gene set #6 (n = 70),0.508764370834523,5,0.493474130989668,gene set #6 (n = 70),0.85489253536463,5,0.779379734966286,gene set #6 (n = 70)
CDH23,-0.173895447554122,5,-0.660837698398002,gene set #6 (n = 70),-0.385298926638849,5,-0.397459079682161,gene set #6 (n = 70),-0.750140810462765,5,-0.471815184903196,gene set #6 (n = 70),0.291175715125051,5,0.493474130989668,gene set #6 (n = 70),0.863443182140778,5,0.779379734966286,gene set #6 (n = 70)
DDIT4,0.266909299422442,1,0.28627802436914,gene set #4 (n = 120),-0.251928515727302,1,-0.264638599805998,gene set #4 (n = 120),-0.389706335103314,1,-0.521499574267091,gene set #4 (n = 120),0.271583732294653,1,0.227747173103903,gene set #4 (n = 120),0.121624001571691,1,0.279171267926543,gene set #4 (n = 120)
LRMDA,1.0523871253183,2,-0.0677384812362237,gene set #3 (n = 52),-0.472399718025149,2,-0.4113550879989,gene set #3 (n = 52),0.478512185985858,2,1.03390990548837,gene set #3 (n = 52),-0.528039116086716,2,-0.263414148547333,gene set #3 (n = 52),-0.189425066136578,2,-0.194069743867522,gene set #3 (n = 52)
KCNMA1,-1.10606660979829,3,-0.943896782982763,gene set #2 (n = 85),0.0137050974378699,3,-0.0213047162833297,gene set #2 (n = 85),0.0171755820325881,3,0.263170831537092,gene set #2 (n = 85),0.409930987327406,3,0.181571311278053,gene set #2 (n = 85),0.356748941043668,3,0.287218967795328,gene set #2 (n = 85)
ADIRF,1.44845986357895,4,1.09977961336801,gene set #1 (n = 96),0.162974782765895,4,0.077870451181076,gene set #1 (n = 96),-0.64298669932024,4,-0.202185660207542,gene set #1 (n = 96),-0.130928850004237,4,-0.275456270234524,gene set #1 (n = 96),-0.505420135842384,4,-0.413534873773804,gene set #1 (n = 96)
PPP1R3C,-0.120972694391928,1,0.28627802436914,gene set #4 (n = 120),-0.383260937889661,1,-0.264638599805998,gene set #4 (n = 120),-0.459491403029373,1,-0.521499574267091,gene set #4 (n = 120),0.42767253293587,1,0.227747173103903,gene set #4 (n = 120),0.432615602389638,1,0.279171267926543,gene set #4 (n = 120)
HPSE2,-1.21679442301804,3,-0.943896782982763,gene set #2 (n = 85),-0.298430630744051,3,-0.0213047162833297,gene set #2 (n = 85),0.61271801967578,3,0.263170831537092,gene set #2 (n = 85),0.0229358637609893,3,0.181571311278053,gene set #2 (n = 85),0.604611534100218,3,0.287218967795328,gene set #2 (n = 85)
ATP5MD,0.179857637705247,1,0.28627802436914,gene set #4 (n = 120),-0.414256039491852,1,-0.264638599805998,gene set #4 (n = 120),-0.772182934448306,1,-0.521499574267091,gene set #4 (n = 120),0.476561982567125,1,0.227747173103903,gene set #4 (n = 120),0.471135946232228,1,0.279171267926543,gene set #4 (n = 120)
GFRA1,-0.914593227292141,3,-0.943896782982763,gene set #2 (n = 85),-0.13498048392709,3,-0.0213047162833297,gene set #2 (n = 85),-0.00432349492701915,3,0.263170831537092,gene set #2 (n = 85),0.35145441752272,3,0.181571311278053,gene set #2 (n = 85),0.440454866459017,3,0.287218967795328,gene set #2 (n = 85)
BAG3,0.426727880718181,1,0.28627802436914,gene set #4 (n = 120),0.212744942879856,1,-0.264638599805998,gene set #4 (n = 120),-0.667100717150847,1,-0.521499574267091,gene set #4 (n = 120),0.0946764898867936,1,0.227747173103903,gene set #4 (n = 120),-0.0237706900608555,1,0.279171267926543,gene set #4 (n = 120)
INPP5F,-0.939367593718273,3,-0.943896782982763,gene set #2 (n = 85),-0.061766936650064,3,-0.0213047162833297,gene set #2 (n = 85),0.0183120199503661,3,0.263170831537092,gene set #2 (n = 85),0.364015312211727,3,0.181571311278053,gene set #2 (n = 85),0.35496884819646,3,0.287218967795328,gene set #2 (n = 85)
FGFR2,-1.27869650819793,3,-0.943896782982763,gene set #2 (n = 85),-0.183418565012194,3,-0.0213047162833297,gene set #2 (n = 85),0.307191399152757,3,0.263170831537092,gene set #2 (n = 85),0.103269881390628,3,0.181571311278053,gene set #2 (n = 85),0.724687494473536,3,0.287218967795328,gene set #2 (n = 85)
ADAM12,-0.727299579992922,3,-0.943896782982763,gene set #2 (n = 85),0.0426440615635353,3,-0.0213047162833297,gene set #2 (n = 85),-0.356669539028836,3,0.263170831537092,gene set #2 (n = 85),0.323742827665612,3,0.181571311278053,gene set #2 (n = 85),0.469778157464857,3,0.287218967795328,gene set #2 (n = 85)
PTPRE,-0.977124947955961,5,-0.660837698398002,gene set #6 (n = 70),-0.502166178359088,5,-0.397459079682161,gene set #6 (n = 70),-0.230401968337818,5,-0.471815184903196,gene set #6 (n = 70),0.471217149801932,5,0.493474130989668,gene set #6 (n = 70),0.919166614122372,5,0.779379734966286,gene set #6 (n = 70)
IFITM2,0.105948671659446,1,0.28627802436914,gene set #4 (n = 120),-0.533918096806133,1,-0.264638599805998,gene set #4 (n = 120),-0.599212751451969,1,-0.521499574267091,gene set #4 (n = 120),0.537990921403977,1,0.227747173103903,gene set #4 (n = 120),0.42740278464221,1,0.279171267926543,gene set #4 (n = 120)
IFITM3,0.270865002429571,1,0.28627802436914,gene set #4 (n = 120),-0.485097074563753,1,-0.264638599805998,gene set #4 (n = 120),-0.554436653086072,1,-0.521499574267091,gene set #4 (n = 120),0.403772473402695,1,0.227747173103903,gene set #4 (n = 120),0.356613168535,1,0.279171267926543,gene set #4 (n = 120)
PDE3B,-0.389156478457325,6,0.240052824184087,gene set #5 (n = 81),0.629672820515978,6,0.316117408249062,gene set #5 (n = 81),0.511788202045496,6,0.510914787229598,gene set #5 (n = 81),-0.401370515126339,6,-0.40567323040774,gene set #5 (n = 81),-0.376733487647121,6,-0.520153915041749,gene set #5 (n = 81)
SOX6,0.352542443594486,6,0.240052824184087,gene set #5 (n = 81),0.639289735308977,6,0.316117408249062,gene set #5 (n = 81),0.730563947043455,6,0.510914787229598,gene set #5 (n = 81),-0.674124598597084,6,-0.40567323040774,gene set #5 (n = 81),-0.837820667480047,6,-0.520153915041749,gene set #5 (n = 81)
